"","region","site","lat","long","elev","canopy","MAT","MAP","species","temprange_pos","pptrange_pos"
"453","MB","MB-4-2",48.814636,-121.89473,977,"open",6.1,2652,"ERILAN",-0.433070866141732,0.861182938002647
"454","MB","MB-4-2",48.814636,-121.89473,977,"open",6.1,2652,"MAIDIL",-0.424623115577889,0.37368126846668
"455","MB","MB-4-2",48.814636,-121.89473,977,"open",6.1,2652,"TOLMEN",-0.932452276064611,0.188693262016195
"456","MB","MB-4-2",48.814636,-121.89473,977,"open",6.1,2652,"CARSTI",-0.736828170505692,1.79631560653458
"457","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"ABIGRA",-0.0790349417637268,1.01097341784126
"458","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"PICSIT",0.140151515151515,-0.0419505198996056
"459","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"PINPON",-0.173704414587331,0.640097974179723
"460","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"MAHNER",-0.172839506172839,-0.173133389261744
"461","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"RUBURS",-0.63600782778865,-0.0607950415120328
"462","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"SAMCER",-0.0602409638554209,0.780250270525235
"463","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"SORSIT",0.809782608695653,-0.310429162958089
"464","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"VACPAR",-0.107561235356763,-0.305141139851884
"465","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"ERILAN",0.00787401574803161,0.260958973836914
"466","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"MAIDIL",0.278894472361809,-0.149463634508397
"467","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"TOLMEN",-0.110132158590308,-0.358814352574103
"468","MB","MB-6-1",48.907388,-121.807502,535,"closed",8.9,1915,"CARSTI",-0.143764892772041,0.86478971150504
"469","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"ABIGRA",-0.0790349417637268,1.01248699271592
"470","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"PICSIT",0.140151515151515,-0.0412334169953388
"471","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"PINPON",-0.173704414587331,0.641118538551821
"472","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"MAHNER",-0.172839506172839,-0.172434284116331
"473","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"RUBURS",-0.63600782778865,-0.0600298427516548
"474","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"SAMCER",-0.0602409638554209,0.781360117643795
"475","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"SORSIT",0.809782608695653,-0.309809991873379
"476","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"VACPAR",-0.107561235356763,-0.304527821647066
"477","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"ERILAN",0.00787401574803161,0.261773388985035
"478","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"MAIDIL",0.278894472361809,-0.148753804246558
"479","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"TOLMEN",-0.110132158590308,-0.358071465715771
"480","MB","MB-6-2",48.907479,-121.807649,515,"open",8.9,1916,"CARSTI",-0.143764892772041,0.866053654374822
"481","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"ABIGRA",-0.611480865224626,1.5528332229685
"482","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"PICSIT",-0.34469696969697,0.214772319827895
"483","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"PINPON",-0.480806142034548,1.00546001939073
"484","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"MAHNER",-0.611796982167352,0.0771462527964212
"485","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"RUBURS",-1.05348988910633,0.213146114703294
"486","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"SAMCER",-0.44578313253012,1.17757553896951
"487","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"SORSIT",0.493577075098815,-0.088765914631786
"488","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"VACPAR",-0.561945331913383,-0.0855732225271777
"489","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"ERILAN",-0.244094488188976,0.552519596864502
"490","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"MAIDIL",-0.123115577889447,0.104655599229836
"491","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"TOLMEN",-0.580029368575624,-0.0928608572914342
"492","MB","MB-7-1",48.88877,-121.672684,745,"closed",7.3,2273,"CARSTI",-0.482658194334127,1.3172812588871
"493","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"ABIGRA",-0.611480865224626,1.55131964809384
"494","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"PICSIT",-0.34469696969697,0.214055216923629
"495","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"PINPON",-0.480806142034548,1.00443945501863
"496","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"MAHNER",-0.611796982167352,0.0764471476510073
"497","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"RUBURS",-1.05348988910633,0.212380915942916
"498","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"SAMCER",-0.44578313253012,1.17646569185095
"499","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"SORSIT",0.493577075098815,-0.0893850857164964
"500","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"VACPAR",-0.561945331913383,-0.0861865407319953
"501","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"ERILAN",-0.244094488188976,0.55170518171638
"502","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"MAIDIL",-0.123115577889447,0.103945768967997
"503","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"TOLMEN",-0.580029368575624,-0.0936037441497657
"504","MB","MB-7-2",48.888907,-121.67234,744,"open",7.3,2272,"CARSTI",-0.482658194334127,1.31601731601732
"505","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"ABIGRA",-0.844425956738769,1.78138302904172
"506","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"PICSIT",-0.556818181818182,0.323054858372176
"507","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"PINPON",-0.615163147792706,1.15956523957749
"508","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"MAHNER",-0.803840877914952,0.182711129753916
"509","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"RUBURS",-1.23613829093281,0.328691127520373
"510","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"SAMCER",-0.614457831325301,1.34516245387198
"511","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"SORSIT",0.355237154150198,0.00472891915947599
"512","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"VACPAR",-0.760738374156905,0.00703782640028207
"513","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"ERILAN",-0.354330708661417,0.675496284230887
"514","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"MAIDIL",-0.298994974874372,0.21183996876747
"515","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"TOLMEN",-0.7856093979442,0.0193150583166187
"516","MB","MB-8-1",48.870815,-121.664377,950,"closed",6.6,2424,"CARSTI",-0.63092401376754,1.50813663222422
"517","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"ABIGRA",-0.844425956738769,1.77532872954309
"518","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"PICSIT",-0.556818181818182,0.320186446755109
"519","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"PINPON",-0.615163147792706,1.1554829820891
"520","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"MAHNER",-0.803840877914952,0.17991470917226
"521","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"RUBURS",-1.23613829093281,0.325630332478861
"522","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"SAMCER",-0.614457831325301,1.34072306539774
"523","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"SORSIT",0.355237154150198,0.00225223482063461
"524","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"VACPAR",-0.760738374156905,0.00458455358101161
"525","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"ERILAN",-0.354330708661417,0.6722386236384
"526","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"MAIDIL",-0.298994974874372,0.209000647720116
"527","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"TOLMEN",-0.7856093979442,0.0163435108832928
"528","MB","MB-8-2",48.870846,-121.664104,950,"open",6.6,2420,"CARSTI",-0.63092401376754,1.50308086074509
"529","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"ABIGRA",-1.24376039933444,2.62444423422571
"530","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"PICSIT",-0.920454545454545,0.722481176048763
"531","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"PINPON",-0.845489443378118,1.72801959483595
"532","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"MAHNER",-1.13305898491084,0.572112695749442
"533","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"RUBURS",-1.54924983692107,0.754906837050924
"534","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"SAMCER",-0.903614457831325,1.96334729890958
"535","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"SORSIT",0.11808300395257,0.349607213343138
"536","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"VACPAR",-1.10152644657437,0.348656066483693
"537","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"ERILAN",-0.543307086614173,1.1291255217347
"538","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"MAIDIL",-0.600502512562814,0.607215424611592
"539","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"TOLMEN",-1.13803230543319,0.433103038407251
"540","MB","MB-5-1",48.809154,-121.906107,1264,"closed",5.4,2981,"CARSTI",-0.885093989939105,2.21215281069296
"541","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"ABIGRA",-1.24376039933444,2.61687635985243
"542","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"PICSIT",-0.920454545454545,0.718895661527429
"543","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"PINPON",-0.845489443378118,1.72291677297546
"544","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"MAHNER",-1.13305898491084,0.568617170022372
"545","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"RUBURS",-1.54924983692107,0.751080843249034
"546","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"SAMCER",-0.903614457831325,1.95779806331678
"547","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"SORSIT",0.11808300395257,0.346511357919586
"548","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"VACPAR",-1.10152644657437,0.345589475459605
"549","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"ERILAN",-0.543307086614173,1.1250534459941
"550","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"MAIDIL",-0.600502512562814,0.603666273302399
"551","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"TOLMEN",-1.13803230543319,0.429388604115594
"552","MB","MB-5-2",48.809268,-121.905777,1267,"open",5.4,2976,"CARSTI",-0.885093989939105,2.20583309634405
"553","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"ABIGRA",-1.0108153078203,1.96149843912591
"554","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"PICSIT",-0.708333333333333,0.408390103979921
"555","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"PINPON",-0.711132437619961,1.28101239985712
"556","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"MAHNER",-0.941015089163237,0.265904642058166
"557","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"RUBURS",-1.36660143509459,0.419749780005356
"558","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"SAMCER",-0.734939759036145,1.47723426098055
"559","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"SORSIT",0.256422924901187,0.078410278240007
"560","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"VACPAR",-0.902733404330849,0.0800226927735782
"561","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"ERILAN",-0.433070866141732,0.772411686857376
"562","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"MAIDIL",-0.424623115577889,0.296309769926268
"563","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"TOLMEN",-0.932452276064611,0.107718594458064
"564","MB","MB-9-1",48.866962,-121.661925,1107,"closed",6.1,2543,"CARSTI",-0.736828170505692,1.65854583372832
"565","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"ABIGRA",-1.0108153078203,1.96452558887523
"566","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"PICSIT",-0.708333333333333,0.409824309788455
"567","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"PINPON",-0.711132437619961,1.28305352860132
"568","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"MAHNER",-0.941015089163237,0.267302852348994
"569","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"RUBURS",-1.36660143509459,0.421280177526112
"570","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"SAMCER",-0.734939759036145,1.47945395521767
"571","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"SORSIT",0.256422924901187,0.0796486204094277
"572","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"VACPAR",-0.902733404330849,0.0812493291832134
"573","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"ERILAN",-0.433070866141732,0.77404051715362
"574","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"MAIDIL",-0.424623115577889,0.297729430449945
"575","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"TOLMEN",-0.932452276064611,0.109204368174727
"576","MB","MB-9-2",48.866838,-121.661973,1122,"open",6.1,2545,"CARSTI",-0.736828170505692,1.66107371946788
"577","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"ABIGRA",-1.21048252911814,2.08863872859711
"578","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"PICSIT",-0.890151515151515,0.468626747938329
"579","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"PINPON",-0.826295585412667,1.36673980711334
"580","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"MAHNER",-1.10562414266118,0.324629474272931
"581","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"RUBURS",-1.52315720808872,0.484026475877109
"582","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"SAMCER",-0.879518072289157,1.57046141893954
"583","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"SORSIT",0.137845849802372,0.130420649355676
"584","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"VACPAR",-1.07312744053958,0.131541421978258
"585","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"ERILAN",-0.52755905511811,0.840822559299603
"586","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"MAIDIL",-0.57537688442211,0.355935511920714
"587","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"TOLMEN",-1.1086637298091,0.170121090557908
"588","MB","MB-10-1",48.867297,-121.677529,1267,"closed",5.5,2627,"CARSTI",-0.863913158591475,1.76471703479003
"589","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"ABIGRA",-1.21048252911814,2.08107085422382
"590","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"PICSIT",-0.890151515151515,0.465041233416995
"591","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"PINPON",-0.826295585412667,1.36163698525285
"592","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"MAHNER",-1.10562414266118,0.321133948545862
"593","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"RUBURS",-1.52315720808872,0.480200482075219
"594","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"SAMCER",-0.879518072289157,1.56491218334674
"595","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"SORSIT",0.137845849802372,0.127324793932124
"596","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"VACPAR",-1.07312744053958,0.12847483095417
"597","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"ERILAN",-0.52755905511811,0.836750483558995
"598","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"MAIDIL",-0.57537688442211,0.352386360611521
"599","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"TOLMEN",-1.1086637298091,0.166406656266251
"600","MB","MB-10-2",48.867394,-121.677754,1267,"open",5.5,2622,"CARSTI",-0.863913158591475,1.75839732044112
"601","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"ABIGRA",-1.37687188019967,2.15674959795667
"602","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"PICSIT",-1.04166666666667,0.500896378630333
"603","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"PINPON",-0.922264875239923,1.41266520385774
"604","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"MAHNER",-1.24279835390947,0.356089205816556
"605","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"RUBURS",-1.65362035225049,0.518460420094119
"606","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"SAMCER",-1,1.62040453927472
"607","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"SORSIT",0.0390316205533604,0.158283348167641
"608","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"VACPAR",-1.21512247071353,0.15914074119505
"609","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"ERILAN",-0.606299212598425,0.877471240965082
"610","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"MAIDIL",-0.701005025125628,0.387877873703453
"611","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"TOLMEN",-1.25550660792952,0.203550999182825
"612","MB","MB-11-1",48.849178,-121.685429,1437,"closed",5,2672,"CARSTI",-0.969817315329626,1.82159446393023
"613","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"ABIGRA",-1.37687188019967,2.15826317283133
"614","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"PICSIT",-1.04166666666667,0.5016134815346
"615","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"PINPON",-0.922264875239923,1.41368576822983
"616","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"MAHNER",-1.24279835390947,0.356788310961969
"617","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"RUBURS",-1.65362035225049,0.519225618854497
"618","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"SAMCER",-1,1.62151438639327
"619","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"SORSIT",0.0390316205533604,0.158902519252352
"620","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"VACPAR",-1.21512247071353,0.159754059399868
"621","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"ERILAN",-0.606299212598425,0.878285656113204
"622","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"MAIDIL",-0.701005025125628,0.388587703965291
"623","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"TOLMEN",-1.25550660792952,0.204293886041156
"624","MB","MB-11-2",48.849329,-121.685509,1441,"open",5,2673,"CARSTI",-0.969817315329626,1.82285840680001
"625","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"ABIGRA",-0.844425956738769,1.16989877968026
"626","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"PICSIT",-0.556818181818182,0.0333452850484044
"627","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"PINPON",-0.615163147792706,0.74725723324999
"628","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"MAHNER",-0.803840877914952,-0.0997273489932881
"629","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"RUBURS",-1.23613829093281,0.0195508283276581
"630","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"SAMCER",-0.614457831325301,0.896784217973974
"631","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"SORSIT",0.355237154150198,-0.245416199063503
"632","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"VACPAR",-0.760738374156905,-0.240742728346034
"633","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"ERILAN",-0.354330708661417,0.346472564389698
"634","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"MAIDIL",-0.298994974874372,-0.07493145701534
"635","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"TOLMEN",-0.7856093979442,-0.280811232449298
"636","MB","MB-12-1",48.917054,-121.857501,1093,"closed",6.6,2020,"CARSTI",-0.63092401376754,0.99750371283218
"637","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"ABIGRA",-0.877703826955075,1.17141235455492
"638","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"PICSIT",-0.587121212121212,0.0340623879526712
"639","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"PINPON",-0.634357005758157,0.748277797622087
"640","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"MAHNER",-0.831275720164609,-0.0990282438478742
"641","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"RUBURS",-1.26223091976517,0.0203160270880361
"642","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"SAMCER",-0.63855421686747,0.897894065092534
"643","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"SORSIT",0.335474308300396,-0.244797027978793
"644","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"VACPAR",-0.789137380191693,-0.240129410141217
"645","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"ERILAN",-0.37007874015748,0.34728697953782
"646","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"MAIDIL",-0.324120603015075,-0.0742216267535014
"647","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"TOLMEN",-0.814977973568282,-0.280068345590966
"648","MB","MB-12-2",48.917187,-121.857443,1098,"open",6.5,2021,"CARSTI",-0.652104845115171,0.998767655701962
"649","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"ABIGRA",-1.14392678868552,1.24406394853846
"650","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"PICSIT",-0.829545454545454,0.0684833273574758
"651","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"PINPON",-0.787907869481765,0.79726488748278
"652","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"MAHNER",-1.05075445816187,-0.0654711968680084
"653","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"RUBURS",-1.47097195042401,0.0570455675861805
"654","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"SAMCER",-0.831325301204819,0.951166726783386
"655","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"SORSIT",0.177371541501977,-0.215076815912696
"656","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"VACPAR",-1.01632942847,-0.210690136309971
"657","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"ERILAN",-0.496062992125984,0.386378906647664
"658","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"MAIDIL",-0.525125628140703,-0.0401497741852467
"659","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"TOLMEN",-1.04992657856094,-0.244409776391055
"660","MB","MB-13-1",48.920953,-121.856432,1339,"closed",5.7,2069,"CARSTI",-0.821551495896214,1.05943691345151
"661","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"ABIGRA",-1.14392678868552,1.2425503736638
"662","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"PICSIT",-0.829545454545454,0.067766224453209
"663","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"PINPON",-0.787907869481765,0.796244323110682
"664","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"MAHNER",-1.05075445816187,-0.0661703020134223
"665","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"RUBURS",-1.47097195042401,0.0562803688258025
"666","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"SAMCER",-0.831325301204819,0.950056879664826
"667","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"SORSIT",0.177371541501977,-0.215695986997407
"668","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"VACPAR",-1.01632942847,-0.211303454514789
"669","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"ERILAN",-0.496062992125984,0.385564491499542
"670","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"MAIDIL",-0.525125628140703,-0.0408596044470854
"671","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"TOLMEN",-1.04992657856094,-0.245152663249387
"672","MB","MB-13-2",48.920977,-121.856589,1337,"open",5.7,2068,"CARSTI",-0.821551495896214,1.05817297058173
"673","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"ABIGRA",-1.31031613976705,1.30460694352474
"674","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"PICSIT",-0.981060606060606,0.0971674435281463
"675","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"PINPON",-0.883877159309021,0.838087462366691
"676","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"MAHNER",-1.18792866941015,-0.0375069910514536
"677","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"RUBURS",-1.60143509458578,0.0876535180013008
"678","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"SAMCER",-0.951807228915663,0.995560611525762
"679","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"SORSIT",0.0785573122529652,-0.190309972524283
